# Copyright (C) 2026 ysicing
# SPDX-License-Identifier: AGPL-3.0-or-later
网络详情打开时每秒 ping 一次，通了是绿格、不通是红格，显示最近 60 次	Envoie un ping par seconde lorsque les détails réseau sont ouverts : vert si accessible, rouge sinon. Affiche les 60 derniers résultats
网络运营方	Opérateur réseau
网络连接中断超过 20 秒，恢复后再提示一次	Réseau interrompu depuis plus de 20 secondes ; nouvelle notification au rétablissement
网络连接已中断超过 20 秒。可以打开网络详情查看接口与路由器状态。	Le réseau est interrompu depuis plus de 20 secondes. Ouvrez les détails réseau pour vérifier l’interface et le routeur.
网络连接已经恢复。	La connexion réseau est rétablie.
网络：{}	Réseau : {}
网页数据	Données web
网页缓存与脚本缓存，不涉及 Cookie、历史记录和密码	Caches web et de scripts ; les cookies, l’historique et les mots de passe restent intacts
置信度	Confiance
联动	Résidente
能效核	Efficacité
腾讯 DNSPod	Tencent DNSPod
腾讯（119.29.29.29）	Tencent (119.29.29.29)
自 {} 起	Depuis {}
自动	Automatique
自动代理配置	Configuration automatique du proxy
自动检查更新	Rechercher automatiquement
自动检测	Détecter automatiquement
自动（由路由器分配）	Automatique (depuis le routeur)
自定义	Personnalisé
自定义模式下 CPU 达到 {}°C 会自动交还系统控制；退出应用时风扇恢复自动。	En mode personnalisé, le système reprend le contrôle des ventilateurs lorsque le CPU atteint {} °C ; leur gestion redevient automatique à la fermeture de l’app.
自定义转速时，CPU 达到该温度自动恢复系统控制	Avec une vitesse personnalisée, le système reprend le contrôle à cette température CPU
自己的进程为实际占用内存，系统进程为常驻内存	Empreinte mémoire pour vos processus, mémoire résidente pour les processus système
致谢	Remerciements
良好	Bon
节点	Nœud
芯片	Puce
菜单栏	Barre des menus
菜单栏图标	Icônes de la barre des menus
菜单栏布局	Disposition de la barre des menus
菜单栏里的图标可以调整顺序：按住 ⌘ 键拖动任意一个，松开后位置会一直保留。新开启的项目由系统安排位置，可能离其他图标较远，拖一下就能挪到一起。	Pour réorganiser les icônes de la barre des menus, maintenez ⌘ et faites-les glisser ; leur position est conservée. macOS place les nouveaux éléments parfois loin des autres ; rapprochez-les en les faisant glisser.
菜单栏里还没有开启任何项目。	Aucun élément n’est encore activé dans la barre des menus.
菜单栏项目	Éléments de la barre des menus
菜单栏风格	Style de la barre des menus
蓝牙设备	Appareils Bluetooth
蓝牙设备电量 {}%	Batterie de l’appareil Bluetooth {} %
蓝牙设备电量低	Batterie Bluetooth faible
蓝牙设备电量低时提示	Indiquer les batteries Bluetooth faibles
覆盖远端设置？	Remplacer les réglages distants ?
解压失败：{}	Échec de la décompression : {}
计算中	Calcul en cours
记录历史数据	Enregistrer l’historique
设置	Réglages
设置 · {}	Réglages · {}
设置…	Réglages…
设置同步	Synchronisation des réglages
设置备份版本不受支持，请先更新 XStats	Cette version de sauvegarde n’est pas prise en charge. Mettez d’abord XStats à jour
设置改动后 2 秒内上传；启动、唤醒与每 15 分钟检查一次云端	Les modifications sont envoyées sous 2 secondes ; vérification du cloud au lancement, au réveil et toutes les 15 minutes
设置文件超过 1 MB，已停止同步	Le fichier de réglages dépasse 1 Mo. Synchronisation arrêtée
设置风扇目标转速，或恢复系统自动控制	Définir la vitesse cible des ventilateurs ou rétablir la gestion automatique
评分由 cleanip.io 提供，点击查看完整报告	Score fourni par cleanip.io. Cliquez pour ouvrir le rapport complet
该项目在菜单栏里的实时效果	Aperçu en direct de cet élément dans la barre des menus
详情关闭时，菜单栏显示网络项期间每 {} 秒探测一次，打开详情就能看到最近的连接情况；关闭后只在打开详情时探测，更省电	Lorsque les détails sont fermés et que l’élément réseau est dans la barre des menus, un test est effectué toutes les {} secondes pour disposer de résultats récents à l’ouverture. Désactivez cette option pour ne tester que lorsque les détails sont ouverts et économiser l’énergie.
语言	Langue
请从菜单退出 XStats	Quittez XStats depuis son menu
请先保存 WebDAV 配置	Enregistrez d’abord la configuration WebDAV
请先在“系统设置 → Apple 智能与 Siri”中开启 Apple 智能。	Activez d’abord Apple Intelligence dans Réglages Système → Apple Intelligence et Siri.
请在“系统设置 › 通用 › 登录项”中允许 XStats 的后台项目。	Autorisez XStats en arrière-plan dans Réglages Système › Général › Ouverture.
请填写一个域名，例如 example.com	Saisissez un domaine, par exemple example.com
请填写已存在的 HTTPS 目录；文件名固定为 xstats-settings.json。	Saisissez un dossier HTTPS existant. Le fichier porte le nom xstats-settings.json.
请打开系统自带的“磁盘工具”，选择启动盘运行“急救”进行修复	Ouvrez Utilitaire de disque, sélectionnez le disque de démarrage et lancez S.O.S. pour le réparer
请输入 WebDAV 密码或应用专用密码	Saisissez votre mot de passe WebDAV ou d’application
请输入 WebDAV 用户名，不能包含冒号或控制字符	Saisissez un nom d’utilisateur WebDAV sans deux-points ni caractères de contrôle
请输入有效的 HTTPS WebDAV 目录地址，不要包含账号、查询参数或片段	Saisissez une URL valide de dossier WebDAV HTTPS, sans identifiants, paramètres de requête ni fragment
读 {} · 写 {}	Lecture {} · Écriture {}
读写最多的应用	Apps les plus actives sur le disque
读写速度	Lecture et écriture
读到了这次连接的出口	La sortie de cette connexion a été déterminée directement
读取	Lecture
读取中	Chargement
调节风扇需要安装辅助工具，仅需管理员授权一次。	Le contrôle des ventilateurs nécessite l’assistant et une seule autorisation d’administration.
调速模式	Mode des ventilateurs
负载在上升	Charge en hausse
负载在下降	Charge en baisse
负载平稳	Charge stable
账号	Compte
账号与云端设置会立即删除，无法恢复。	Le compte et les réglages du cloud seront supprimés immédiatement, sans possibilité de récupération.
账号与同步	Compte et synchronisation
走势图显示最近多长时间	Période affichée dans le graphique d’évolution
走势时长	Durée de l’évolution
超时	Délai dépassé
超级核	Super
超过 1 天未更新的 .crdownload / .part / .download	Fichiers .crdownload / .part / .download non modifiés depuis plus d’un jour
跟随整体	Suivre le style global
跟随整体（{}）	Suivre le style global ({})
跟随系统	Suivre le système
路径不可读	Chemin illisible
路径包含 ..	Le chemin contient ..
路径包含控制字符	Le chemin contient des caractères de contrôle
路由器	Routeur
路由器（网关）	Routeur (passerelle)
跳过 {} 项	{} ignorés
跳过此版本	Ignorer cette version
转速 {}	Vitesse {}
转速最高的风扇	Ventilateur le plus rapide
软件更新	Mise à jour logicielle
轻量的 macOS 菜单栏系统监控：CPU、GPU、内存、网络、温度、风扇、防休眠与清理。	Un moniteur léger dans la barre des menus macOS : CPU, GPU, mémoire, réseau, température, ventilateurs, maintien en éveil et nettoyage.
较弱	Faible
辅助工具	Assistant
辅助工具未启用	L’assistant n’est pas activé
辅助工具版本比应用旧，部分功能可能无法使用，请重新安装一次（需要管理员授权）。	L’assistant est plus ancien que l’app ; certaines fonctions peuvent être indisponibles. Réinstallez-le (autorisation d’administration nécessaire).
过热温度	Seuil de surchauffe
运行中 · PID {}	En cours · PID {}
还可用	Disponible
还有 {} 个	{} autres
还没有足够的记录。菜单栏显示电池或打开这个页面时，每分钟记录一次电量	Pas encore assez de données. Le niveau est enregistré chaque minute lorsque Batterie est dans la barre des menus ou que cette page est ouverte
还能用 {}	{} restants
这一类没有检测结果	Aucun résultat dans cette catégorie
这个小时的免费额度用完了，{} 分钟后可以再试	Le quota gratuit de cette heure est épuisé ; réessayez dans {} minutes
这个小时的免费额度用完了，过一会儿再试	Le quota gratuit de cette heure est épuisé ; réessayez plus tard
这个快捷键已被其他应用或系统占用，请换一个	Ce raccourci est utilisé par une autre app ou par le système. Choisissez-en un autre.
这台 Mac 不提供功耗读数	Ce Mac ne fournit pas de mesure de consommation
Apple 智能本机模型当前不可用。	Le modèle Apple Intelligence sur l’appareil est actuellement indisponible.
这台 Mac 没有电池	Ce Mac n’a pas de batterie
这台 Mac 没有电池：菜单栏显示电量最低的蓝牙设备，弹窗只列蓝牙设备	Ce Mac n’a pas de batterie : la barre des menus affiche l’appareil Bluetooth le moins chargé, et le panneau ne liste que les appareils Bluetooth
这段时间没有记录	Aucune donnée pour cette période
这段时间还没有记录。XStats 运行时每分钟记录一次，睡眠与锁屏期间不记录。	Aucune donnée pour cette période. XStats enregistre chaque minute pendant son exécution, sauf en veille ou lorsque l’écran est verrouillé.
这里列出资源库里的 LaunchAgents 与 LaunchDaemons。停用只写入系统的停用记录并卸载，不删除文件，随时可以重新启用；登录时打开的应用与后台权限在系统设置里管理。	Affiche les LaunchAgents et LaunchDaemons des bibliothèques. La désactivation les marque comme désactivés et les décharge sans supprimer de fichiers ; ils peuvent être réactivés à tout moment. Les apps d’ouverture de session et les autorisations d’arrière-plan se gèrent dans Réglages Système.
这里显示已配对蓝牙配件，以及最近 30 分钟内读到的电量	Affiche les accessoires Bluetooth jumelés et les niveaux lus au cours des 30 dernières minutes
进程	Processus
进程 {} · 线程 {}	Processus {} · Threads {}
进程名：{}	Nom du processus : {}
进程启动以来累计占用的 CPU 时间	Temps CPU total depuis le démarrage du processus
进程页刷新频率调整为每 2 秒	La page Processus s’actualise désormais toutes les 2 secondes
远端尚无设置文件，请先上传本机设置	Aucun fichier de réglages distant. Envoyez d’abord les réglages locaux
远端文件不是有效的 XStats 设置备份，本机设置未更改	Le fichier distant n’est pas une sauvegarde XStats valide. Les réglages locaux restent inchangés
远端文件将替换为当前设置；其他 Mac 的改动不会合并。	Le fichier distant sera remplacé par ces réglages ; les modifications des autres Mac ne seront pas fusionnées.
远端文件已锁定，请稍后重试	Le fichier distant est verrouillé. Réessayez plus tard
连不上	Inaccessible
连接信息有改动，请先保存配置	Les informations de connexion ont changé. Enregistrez d’abord la configuration
连接探测	Connectivité
连接探测历史	Historique des sondes
连接探测只在需要时运行，更省电	Les sondes de connexion ne fonctionnent qu’au besoin, pour économiser l’énergie
退出	Quitter
退出 XStats	Quitter XStats
退出应用	Quitter l’app
退出应用…	Quitter l’app…
退出登录	Se déconnecter
适中	Modéré
选择显示项目	Choisir les éléments
选择语言	Choisir une langue
通用	Général
可选功能	Fonctionnalités facultatives
通电时间	Heures sous tension
通电次数	Cycles d’alimentation
通知	Notifications
通知可以正常显示。发生你打开的状况时，会像这样提醒你。	Les notifications fonctionnent. Vous recevrez ce type d’alerte lorsqu’un événement activé se produira.
通过 {} 登录	Connecté avec {}
速度与省电介于两者之间	Intermédiaire en vitesse et en efficacité
部分网站直连、部分经代理，每个网站走哪个出口见下方。	Certains sites se connectent directement, d’autres via un proxy. Les sorties utilisées figurent ci-dessous.
部分项目需要“完全磁盘访问权限”才能扫描（Safari 缓存、废纸篓）。	Certains éléments nécessitent l’accès complet au disque pour être analysés (caches Safari, Corbeille).
配置已保存，上传或下载时将验证连接	Configuration enregistrée. La connexion sera vérifiée lors de l’envoi ou du téléchargement
配置方式	Configuration
释放内存	Libérer la mémoire
重做	Rétablir
重新分析	Analyser à nouveau
重新安装	Réinstaller
重新扫描	Analyser à nouveau
重新查询公网 IP	Rechercher à nouveau l’IP publique
重新检测	Vérifier à nouveau
重新生成	Régénérer
重新读取蓝牙设备电量	Relire les batteries des appareils Bluetooth
重置上传与下载统计：从现在起重新累计。重启后自动回到开机后的累计；右键可改回	Réinitialiser les totaux d’envoi et de réception pour compter à partir de maintenant. Après un redémarrage, les totaux depuis le démarrage reviennent ; un clic droit permet aussi de les rétablir
重置后上传	Envois depuis la réinitialisation
重置后下载	Réceptions depuis la réinitialisation
键盘、鼠标、耳机等低于 20% 时，在菜单栏的电池项目旁显示该设备的图标与电量；需要开启电池项目	Lorsqu’un clavier, une souris, des écouteurs ou un autre appareil passe sous 20 %, afficher son icône et son niveau à côté de Batterie dans la barre des menus ; l’élément Batterie doit être activé
闲	Inactif
防休眠	Maintien en éveil
防休眠已开启	Maintien en éveil activé
阿里云	Alibaba Cloud
阿里云（223.5.5.5）	Alibaba Cloud (223.5.5.5)
降温	Refroidissement
隐私	Confidentialité
隐私政策	Politique de confidentialité
法律与隐私	Mentions légales et confidentialité
服务条款	Conditions d’utilisation
了解 XStats 的使用条件与责任边界	Conditions d’utilisation et responsabilités de XStats
了解本机数据、联网功能与信息处理方式	Traitement des données locales et des fonctions en ligne
无法读取法律文件	Impossible de charger le document juridique
关闭文档	Fermer
隐藏 XStats	Masquer XStats
隐藏序列号	Masquer le numéro de série
需要 macOS 26 及以上，并在系统设置中开启 Apple 智能。	Nécessite macOS 26 ou ultérieur et Apple Intelligence activé dans Réglages Système.
需要完全磁盘访问权限	Accès complet au disque nécessaire
需要注意	Nécessite votre attention
需要管理员授权	Autorisation d’administration nécessaire
需要管理员权限。已完成的 Time Machine 备份不受影响，只是本机上这些快照对应的时间点无法再从本地恢复。	Droits d’administration nécessaires. Les sauvegardes Time Machine terminées sont conservées ; seuls les points dans le temps de ces instantanés ne pourront plus être restaurés localement sur ce Mac.
非常干净	Très saine
风扇	Ventilateurs
风扇 {}	Ventilateur {}
风扇安全温度	Température de sécurité des ventilateurs
风扇模式	Mode des ventilateurs
风扇设置	Réglages des ventilateurs
风扇转速	Vitesse des ventilateurs
风格	Style
风险标记	Indicateurs de risque
风险评分	Score de risque
饼图	Camembert
饼图表示当前占用比例	Un camembert représente l’utilisation actuelle
首次发送时系统会询问是否允许通知	Le système demande l’autorisation lors du premier envoi
高占用进程	Processus les plus actifs
高负载	Charge élevée
高负载时着色	Colorer les charges élevées
高风险	Risque élevé
默认只在菜单栏运行；打开后，主窗口开着时图标出现在程序坞与 ⌘Tab 中	XStats fonctionne par défaut dans la barre des menus. Activez cette option pour afficher son icône dans le Dock et ⌘Tab lorsque la fenêtre principale est ouverte
（{}）	 ({})
，	, 
，{} 项未能移动	, {} n’ont pas pu être déplacés
，充电中	, en charge
，已从程序坞移除	, retiré du Dock
：{}	: {}
尚未启用	Non activé
正在刷新	Actualisation
立即刷新	Actualiser maintenant
默认关闭	Désactivé par défaut
AI 用量与额度	Utilisation et quotas IA
Codex / Claude Code 本机 Token 用量与订阅额度	Tokens locaux Codex / Claude Code et quotas d’abonnement
今天	Aujourd’hui
模型	Modèle
全部模型	Tous les modèles
输入 Token	Tokens en entrée
输出 Token	Tokens en sortie
缓存 Token	Tokens en cache
缓存命中率	Taux de succès du cache
用量记录	Relevés d’utilisation
模型排行	Classement des modèles
启用使用统计	Activer les statistiques
启用后读取本机会话日志，并使用本机登录凭据向 Codex / Claude 查询订阅额度。	When enabled, reads local session logs and uses local login credentials to query Codex / Claude subscription usage.
统计本机会话 Token，并使用本机登录凭据自动查询 Codex / Claude 订阅额度。	Counts local session tokens and automatically queries Codex / Claude subscription usage with local login credentials.
订阅额度	Subscription usage
服务端用量 · 与本机 Token 统计不同	Server usage · separate from local token statistics
重置：	Resets:
查询失败，显示上次额度	Query failed; showing previous quota
上次额度	Quota précédent
暂无额度数据	No quota data yet
未检测到登录凭据，请先登录对应 CLI	No login credentials found; sign in with the corresponding CLI
登录已失效，请在对应 CLI 重新登录	Login expired; sign in again with the corresponding CLI
服务暂时限流，稍后会自动重试	Rate limited; will retry later
暂时无法连接额度服务	Cannot connect to the quota service right now
额度接口返回了无法识别的数据	The quota service returned unrecognized data
启用后自动读取本机 CLI 登录凭据，直接向 Codex / Claude 查询额度；凭据不保存到 XStats。	When enabled, reads local CLI login credentials and queries Codex / Claude directly; XStats does not save the credentials.
本机 Token 统计不代表订阅账单或其他设备的用量	Local token statistics are not a subscription bill or usage from other devices
缓存 Token 已包含在输入中，推理 Token 已包含在输出中。	Les tokens en cache sont inclus en entrée et ceux de raisonnement en sortie.
所选时间范围没有用量记录	Aucune utilisation sur cette période
部分会话日志无法读取，统计可能不完整	Certains journaux sont illisibles ; les statistiques peuvent être incomplètes
读取失败，显示上次统计结果	Échec de lecture ; affichage des statistiques précédentes
正在读取会话日志…	Lecture des journaux de session…
暂无本机用量数据	Aucune donnée d’utilisation locale
缓存创建 Token	Tokens de création du cache
Token 活动	Activité des tokens
每日	Par jour
每周	Par semaine
{} 当周：{} Tokens	Semaine du {} : {} Tokens
截至 {} 当周累计：{} Tokens	Cumul jusqu’à la semaine du {} : {} Tokens
Apple 智能	Apple Intelligence
日历	Calendrier
菜单栏日历	Calendrier de la barre des menus
日历设置…	Réglages du calendrier…
独立显示日期，点击打开月历；不受指标合并布局影响	Affiche la date séparément ; cliquez pour ouvrir le calendrier, même avec les indicateurs regroupés
每周开始于	Premier jour de la semaine
星期一	Lundi
星期日	Dimanche
农历	Calendrier lunaire chinois
星期	Jours de la semaine
法定节假日与调休	Jours fériés et jours de travail compensatoires
传统与公历节日	Fêtes traditionnelles et grégoriennes
二十四节气	24 périodes solaires
干支	Cycle sexagésimal
三伏天	Jours caniculaires
梅雨天	Pluies des prunes traditionnelles
藏历	Calendrier tibétain
回历	Calendrier hégirien
公历始终显示。藏历与回历显示在日期详情中；梅雨天按传统历法推算，并非天气预报。	Les dates grégoriennes restent visibles. Les dates tibétaines et hégiriennes figurent dans les détails du jour. Les pluies des prunes suivent les règles traditionnelles, sans prévision météo.
该日期暂无藏历数据	Aucune donnée du calendrier tibétain pour cette date
该年份暂无中国法定假日与调休数据	Aucune donnée sur les jours fériés chinois et les jours de travail compensatoires pour cette année
按传统历法推算，并非天气预报	Calcul du calendrier traditionnel, pas une prévision météo
年份	Année
月份	Mois
上个月	Mois précédent
下个月	Mois suivant
班	T
休	R
调休上班	Jour de travail compensatoire
放假	Jour férié
春节	Fête du Printemps
元宵节	Fête des Lanternes
龙头节	Longtaitou
上巳节	Fête de Shangsi
清明节	Fête de Qingming
端午节	Fête des Bateaux-Dragons
七夕节	Fête de Qixi
中元节	Fête des Fantômes
中秋节	Fête de la Mi-Automne
重阳节	Fête du Double Neuf
冬至节	Fête du Solstice d’Hiver
腊八节	Fête de Laba
除夕	Veille du Nouvel An lunaire
元旦	Jour de l’An
劳动节	Fête du Travail
国庆节	Fête nationale
国庆中秋	Fête nationale / Mi-Automne
抗战胜利日	Jour de la Victoire
立春	Début du printemps
雨水	Eau de pluie
惊蛰	Réveil des insectes
春分	Équinoxe de printemps
清明	Clarté pure
谷雨	Pluie des céréales
立夏	Début de l’été
小满	Petite plénitude
芒种	Grain en épi
夏至	Solstice d’été
小暑	Petite chaleur
大暑	Grande chaleur
立秋	Début de l’automne
处暑	Fin de la chaleur
白露	Rosée blanche
秋分	Équinoxe d’automne
寒露	Rosée froide
霜降	Arrivée du givre
立冬	Début de l’hiver
小雪	Petite neige
大雪	Grande neige
冬至	Solstice d’hiver
小寒	Petit froid
大寒	Grand froid
返回月历	Retour au calendrier
控制月历格中的日干支；黄历详情始终显示年月日干支	Affiche le cycle du jour dans les cases ; l’almanach inclut toujours les cycles de l’année, du mois et du jour
宜	Favorable
忌	À éviter
纳音	Na Yin
冲煞	Opposition / Sha
冲{} 煞{}	Opposition : {} · Sha : {}
值神	Divinité du jour
建除十二神	Douze officiers
吉神宜趋	Divinités favorables
今日胎神	Divinité fœtale
凶神宜忌	Divinités défavorables
彭祖百忌	Tabous de Peng Zu
二十八星宿	Demeures lunaires
时辰吉凶	Fortune des heures
子时显示当日早子时；23 点起的晚子时按次日干支计算	Zi affiche 00 h–00 h 59 ; dès 23 h, le cycle du lendemain s’applique
吉	Favorable
凶	Défavorable
Sub2API 备用额度	Quota de secours Sub2API
已配置	Configuré
自动查询失败时才使用此 Sub2API 账号；后台不主动探测。	Ce compte Sub2API est utilisé uniquement si la récupération automatique échoue ; les vérifications en arrière-plan ne déclenchent pas de sondage actif.
Sub2API 地址（HTTPS）	Adresse Sub2API (HTTPS)
管理员邮箱	E-mail administrateur
管理员密码	Mot de passe administrateur
账号 ID	ID du compte
管理员密码存于本机钥匙串；账号 ID 用于查询额度。	Le mot de passe administrateur reste dans le trousseau de ce Mac ; l’ID du compte détermine le quota consulté.
保存并测试连接	Enregistrer et tester la connexion
移除配置	Supprimer la configuration
Sub2API 配置无效	Configuration Sub2API invalide
Sub2API 配置无法读取，请检查设置	Impossible de lire la configuration Sub2API ; vérifiez les réglages
Sub2API 配置已保存	Configuration Sub2API enregistrée
Sub2API 配置已移除	Configuration Sub2API supprimée
Sub2API 配置移除失败，请检查钥匙串权限	Impossible de supprimer la configuration Sub2API ; vérifiez l’accès au trousseau
连接成功，读取到 {} 个额度窗口	Connexion réussie ; {} fenêtres de quota lues
Sub2API 登录失败，请检查管理员邮箱和密码	Échec de la connexion à Sub2API ; vérifiez l’e-mail et le mot de passe administrateur
Sub2API 连接失败，请检查地址、账号 ID 与服务状态	Impossible de joindre Sub2API ; vérifiez l’adresse, l’ID du compte et le serveur
Sub2API 返回了无法识别的额度数据	Sub2API a renvoyé des données de quota non reconnues
暂时无法连接 Sub2API	Sub2API est momentanément inaccessible
请输入有效的 Sub2API HTTPS 地址	Saisissez une adresse HTTPS Sub2API valide
请输入有效的账号 ID	Saisissez un ID de compte valide
请填写管理员邮箱和密码	Saisissez l’e-mail et le mot de passe administrateur
钥匙串读写失败，请检查权限	Impossible d’accéder au trousseau ; vérifiez les autorisations
Sub2API 账号平台与所选来源不匹配	La plateforme du compte Sub2API ne correspond pas à la source sélectionnée
本机账号可用，当前使用自动额度。	Le compte local est disponible ; les données de quota récupérées automatiquement sont utilisées.
上班	Jour travaillé
不上班	Repos
暂无安排	Aucune donnée
暂无法判断	Impossible à déterminer pour le moment
工作日	Jour ouvré
周末	Week-end
节假日	Jour férié
调休补班	Travail de rattrapage
调休放假	Repos compensatoire
黄道日	Jour favorable
黑道日	Jour défavorable
查看今天的节日与黄历。	Consultez les fêtes et l'almanach du jour.
明天上班吗	Travail demain ?
查看明天是否上班或放假。	Vérifiez si demain est un jour travaillé ou chômé.
